-5.819,32.778,7.05
-5.711,32.728,7.05
-5.243,32.542,7.05
-4.695,32.355,7.05
-4.23,32.146,7.05
-3.806,31.876,7.05
-3.616,31.757,7.05
-3.103,31.538,7.05
-2.48,31.369,7.05
-1.894,31.273,7.05
-1.319,31.212,7.05
-1.254,31.204,7.05
-1.17,31.205,7.05
-0.663,31.181,7.05
-0.515,31.178,7.05
0.044,31.18,7.05
0.646,31.195,7.05
1.305,31.227,7.05
1.921,31.283,7.05
2.335,31.341,7.05
2.913,31.451,7.05
3.27,31.532,7.05
3.811,31.673,7.05
4.33,31.833,7.05
4.865,32.039,7.05
5.347,32.277,7.05
5.782,32.544,7.05
6.185,32.853,7.05
6.647,33.184,7.05
6.696,33.217,7.05
7.084,33.42,7.05
7.521,33.604,7.05
7.581,33.642,7.05
8.091,34.144,7.05
8.357,34.419,7.05
8.476,34.596,7.05
8.64,34.966,7.05
8.736,35.085,7.05
9.009,35.264,7.05
9.055,35.303,7.05
9.16,35.451,7.05
9.217,35.555,7.05
9.382,35.767,7.05
9.476,36.006,7.05
9.55,36.104,7.05
9.726,36.22,7.05
9.773,36.228,7.05
9.865,36.225,7.05
9.929,36.204,7.05
10.187,36.015,7.05
10.252,35.994,7.05
10.299,35.989,7.05
10.366,35.998,7.05
10.443,36.048,7.05
10.51,36.152,7.05
10.553,36.278,7.05
10.566,36.347,7.05
10.564,36.389,7.05
10.566,36.492,7.05
10.55,36.555,7.05
10.549,36.568,7.05
10.486,36.804,7.05
10.466,36.948,7.05
10.421,37.139,7.05
10.322,37.353,7.05
10.302,37.439,7.05
10.307,37.519,7.05
10.316,37.551,7.05
10.433,37.797,7.05
10.632,38.104,7.05
10.748,38.361,7.05
10.842,38.438,7.05
10.946,38.462,7.05
11.065,38.458,7.05
11.188,38.421,7.05
11.365,38.345,7.05
11.436,38.342,7.05
11.494,38.353,7.05
11.555,38.395,7.05
11.618,38.483,7.05
11.756,38.97,7.05
11.916,39.668,7.05
12.018,40.046,7.05
12.443,40.718,7.05
12.489,40.78,7.05
12.528,40.823,7.05
12.585,40.873,7.05
12.66,40.91,7.05
12.731,40.926,7.05
12.785,40.925,7.05
12.861,40.905,7.05
12.929,40.873,7.05
13.024,40.798,7.05
13.1,40.705,7.05
13.361,40.257,7.05
13.49,40.027,7.05
13.565,39.961,7.05
13.658,39.926,7.05
13.721,39.923,7.05
13.801,39.941,7.05
13.889,39.981,7.05
14.039,40.125,7.05
14.083,40.186,7.05
14.158,40.361,7.05
14.209,40.514,7.05
14.306,41.061,7.05
14.339,41.318,7.05
14.328,41.504,7.05
14.301,41.618,7.05
14.219,41.801,7.05
13.988,42.112,7.05
13.745,42.362,7.05
13.711,42.48,7.05
13.709,42.498,7.05
13.729,42.576,7.05
13.773,42.645,7.05
14.103,42.882,7.05
14.454,43.263,7.05
14.612,43.535,7.05
14.705,43.788,7.05
14.821,44.449,7.05
14.883,45.052,7.05
14.946,45.699,7.05
14.97,46.202,7.05
14.975,46.786,7.05
14.958,47.336,7.05
14.902,47.95,7.05
14.828,48.276,7.05
14.647,48.722,7.05
14.554,48.858,7.05
14.463,48.949,7.05
14.344,49.033,7.05
14.221,49.087,7.05
14.031,49.128,7.05
13.848,49.119,7.05
13.256,48.89,7.05
12.781,48.647,7.05
12.668,48.616,7.05
12.588,48.61,7.05
12.505,48.629,7.05
12.431,48.678,7.05
12.353,48.778,7.05
12.315,48.922,7.05
12.291,49.577,7.05
12.256,49.763,7.05
12.207,49.883,7.05
12.005,50.116,7.05
11.616,50.369,7.05
11.401,50.549,7.05
11.242,50.751,7.05
11.23,50.783,7.05
11.217,50.802,7.05
11.197,50.863,7.05
11.19,50.963,7.05
11.203,51.045,7.05
11.24,51.14,7.05
11.336,51.271,7.05
11.637,51.529,7.05
11.679,51.592,7.05
11.701,51.652,7.05
11.709,51.713,7.05
11.701,51.773,7.05
11.679,51.832,7.05
11.612,51.918,7.05
11.08,52.401,7.05
10.592,52.812,7.05
10.293,53.059,7.05
10.259,53.132,7.05
10.242,53.188,7.05
10.244,53.242,7.05
10.263,53.308,7.05
10.308,53.373,7.05
10.405,53.449,7.05
10.77,53.619,7.05
10.888,53.718,7.05
10.905,53.739,7.05
10.947,53.819,7.05
10.961,53.907,7.05
10.964,53.929,7.05
10.949,54.04,7.05
10.893,54.231,7.05
10.79,54.409,7.05
10.691,54.508,7.05
10.462,54.634,7.05
9.933,54.828,7.05
9.297,55.04,7.05
8.898,55.209,7.05
8.864,55.231,7.05
8.796,55.303,7.05
8.771,55.366,7.05
8.768,55.418,7.05
8.777,55.479,7.05
8.801,55.535,7.05
8.845,55.596,7.05
8.904,55.652,7.05
9.079,55.789,7.05
9.141,55.869,7.05
9.168,55.928,7.05
9.182,55.988,7.05
9.177,56.079,7.05
9.154,56.159,7.05
9.086,56.27,7.05
8.792,56.538,7.05
8.692,56.6,7.05
8.482,56.644,7.05
8.37,56.649,7.05
8.114,56.633,7.05
7.909,56.575,7.05
7.81,56.517,7.05
7.683,56.415,7.05
7.352,56.083,7.05
7.254,56.025,7.05
7.154,55.995,7.05
7.057,55.99,7.05
6.961,56.007,7.05
6.864,56.047,7.05
6.637,56.211,7.05
6.437,56.361,7.05
6.27,56.463,7.05
5.732,56.706,7.05
5.591,56.801,7.05
5.394,56.982,7.05
5.07,57.323,7.05
4.85,57.498,7.05
4.348,57.808,7.05
4.251,57.866,7.05
3.77,58.06,7.05
3.281,58.18,7.05
2.769,58.264,7.05
2.161,58.324,7.05
1.853,58.345,7.05
1.696,58.344,7.05
1.136,58.369,7.05
0.615,58.371,7.05
-0.108,58.328,7.05
-0.665,58.263,7.05
-1.451,58.172,7.05
-2.068,58.092,7.05
-2.661,57.982,7.05
-3.377,57.852,7.05
-3.904,57.708,7.05
-4.403,57.55,7.05
-4.779,57.374,7.05
-5.124,57.121,7.05
-5.582,56.663,7.05
-5.751,56.527,7.05
-5.986,56.384,7.05
-6.451,56.142,7.05
-6.943,55.87,7.05
-7.092,55.733,7.05
-7.427,55.314,7.05
-7.677,55.139,7.05
-7.807,55.063,7.05
-7.954,54.978,7.05
-8.032,54.952,7.05
-8.144,54.946,7.05
-8.255,54.982,7.05
-8.374,55.082,7.05
-8.679,55.499,7.05
-8.859,55.672,7.05
-9.219,55.891,7.05
-9.419,55.949,7.05
-9.524,55.962,7.05
-9.789,55.94,7.05
-9.959,55.864,7.05
-9.993,55.826,7.05
-10.005,55.714,7.05
-9.944,55.61,7.05
-9.919,55.54,7.05
-9.762,55.37,7.05
-9.636,55.194,7.05
-9.607,55.066,7.05
-9.635,54.974,7.05
-9.714,54.901,7.05
-9.846,54.848,7.05
-10.682,54.628,7.05
-11.142,54.519,7.05
-11.335,54.416,7.05
-11.465,54.259,7.05
-11.502,54.168,7.05
-11.522,54.065,7.05
-11.521,54.009,7.05
-11.522,53.957,7.05
-11.503,53.843,7.05
-11.462,53.708,7.05
-11.303,53.405,7.05
-11.269,53.271,7.05
-11.274,53.164,7.05
-11.309,53.072,7.05
-11.375,52.99,7.05
-12.019,52.611,7.05
-12.494,52.341,7.05
-12.595,52.256,7.05
-12.657,52.171,7.05
-12.681,52.122,7.05
-12.703,52.026,7.05
-12.704,51.976,7.05
-12.699,51.901,7.05
-12.659,51.588,7.05
-12.59,51.332,7.05
-12.532,51.182,7.05
-12.436,51.045,7.05
-12.404,51.009,7.05
-12.003,50.724,7.05
-11.859,50.586,7.05
-11.786,50.456,7.05
-11.767,50.42,7.05
-11.754,50.344,7.05
-11.763,50.273,7.05
-11.817,50.142,7.05
-11.882,50.067,7.05
-12.315,49.745,7.05
-12.451,49.624,7.05
-12.526,49.511,7.05
-12.556,49.414,7.05
-12.567,49.308,7.05
-12.565,49.192,7.05
-12.559,49.153,7.05
-12.545,48.897,7.05
-12.546,48.834,7.05
-12.543,48.575,7.05
-12.559,48.42,7.05
-12.634,48.167,7.05
-12.662,48.002,7.05
-12.688,47.803,7.05
-12.748,47.873,7.05
-12.817,47.878,7.05
-13.007,47.987,7.05
-13.385,48.3,7.05
-13.557,48.379,7.05
-13.731,48.422,7.05
-13.884,48.407,7.05
-13.997,48.367,7.05
-14.199,48.217,7.05
-14.327,48.091,7.05
-14.495,47.83,7.05
-14.672,47.349,7.05
0,0,0
-12.871,48.542,7.55
-12.985,48.579,7.55
-13.116,48.662,7.55
-13.578,48.925,7.55
-13.756,48.98,7.55
-13.917,48.997,7.55
-14.031,48.986,7.55
-14.153,48.943,7.55
-14.323,48.838,7.55
-14.455,48.711,7.55
-14.582,48.556,7.55
-14.736,48.277,7.55
-14.82,48.024,7.55
-14.941,47.51,7.55
-15.03,47.01,7.55
-15.156,46.173,7.55
-15.206,45.638,7.55
-15.249,44.958,7.55
-15.269,44.266,7.55
-15.27,44.197,7.55
-15.248,43.649,7.55
-15.199,43.107,7.55
-15.121,42.748,7.55
-15.049,42.556,7.55
-14.912,42.377,7.55
-14.803,42.294,7.55
-14.773,42.274,7.55
-14.296,42.034,7.55
-13.883,41.8,7.55
-13.837,41.743,7.55
-13.827,41.683,7.55
-13.869,41.514,7.55
-14.145,40.972,7.55
-14.201,40.839,7.55
-14.224,40.737,7.55
-14.275,40.305,7.55
-14.318,40.008,7.55
-14.327,39.723,7.55
-14.307,39.482,7.55
-14.254,39.283,7.55
-14.195,39.172,7.55
-14.107,39.073,7.55
-14.026,39.023,7.55
-13.984,39.018,7.55
-13.847,39.004,7.55
-13.545,39.046,7.55
-13.421,39.109,7.55
-13.404,39.115,7.55
-13.181,39.311,7.55
-12.925,39.681,7.55
-12.802,39.946,7.55
-12.781,39.974,7.55
-12.725,40.038,7.55
-12.632,40.1,7.55
-12.504,40.15,7.55
-12.391,40.16,7.55
-12.368,40.157,7.55
-12.176,40.114,7.55
-12.053,40.045,7.55
-12.019,39.993,7.55
-11.944,39.818,7.55
-11.797,39.342,7.55
-11.739,39.19,7.55
-11.42,38.584,7.55
-11.242,38.226,7.55
-11.229,38.207,7.55
-11.109,38.09,7.55
-10.97,38.016,7.55
-10.613,37.924,7.55
-10.17,37.857,7.55
-10.039,37.812,7.55
-9.89,37.726,7.55
-9.833,37.677,7.55
-9.759,37.585,7.55
-9.734,37.518,7.55
-9.722,37.349,7.55
-9.809,37.03,7.55
-9.81,37.017,7.55
-9.803,36.925,7.55
-9.781,36.869,7.55
-9.767,36.847,7.55
-9.739,36.817,7.55
-9.373,36.574,7.55
-9.185,36.423,7.55
-9.086,36.315,7.55
-9.043,36.224,7.55
-9.024,36.098,7.55
-9.123,35.633,7.55
-9.116,35.533,7.55
-9.081,35.421,7.55
-9.005,35.294,7.55
-8.759,35.001,7.55
-8.604,34.908,7.55
-8.493,34.89,7.55
-8.451,34.892,7.55
-8.38,34.907,7.55
-8.36,34.913,7.55
-8.144,34.958,7.55
-8.037,34.929,7.55
-7.946,34.853,7.55
-7.868,34.684,7.55
-7.781,34.458,7.55
-7.467,34.036,7.55
-7.084,33.574,7.55
-6.683,33.195,7.55
-6.576,33.106,7.55
-6.152,32.846,7.55
-5.66,32.616,7.55
-5.026,32.364,7.55
-4.693,32.232,7.55
-4.229,31.969,7.55
-3.75,31.713,7.55
-3.448,31.579,7.55
-2.813,31.413,7.55
-2.164,31.287,7.55
-1.55,31.214,7.55
-0.658,31.175,7.55
-0.1,31.177,7.55
0.493,31.194,7.55
1.341,31.246,7.55
1.89,31.308,7.55
2.431,31.383,7.55
3.116,31.511,7.55
3.778,31.665,7.55
4.291,31.801,7.55
4.769,31.961,7.55
5.252,32.162,7.55
5.77,32.417,7.55
6.221,32.677,7.55
6.471,32.84,7.55
7.011,33.21,7.55
7.507,33.529,7.55
7.681,33.686,7.55
8.014,34.063,7.55
8.143,34.196,7.55
8.442,34.415,7.55
8.546,34.547,7.55
8.652,34.717,7.55
8.733,34.783,7.55
8.811,34.802,7.55
8.843,34.803,7.55
8.955,34.76,7.55
9.234,34.592,7.55
9.382,34.552,7.55
9.509,34.543,7.55
9.695,34.582,7.55
9.841,34.681,7.55
9.865,34.691,7.55
9.936,34.823,7.55
9.945,34.865,7.55
9.936,34.978,7.55
9.824,35.324,7.55
9.777,35.505,7.55
9.791,35.656,7.55
9.916,35.813,7.55
10.006,35.861,7.55
10.308,35.938,7.55
10.364,35.943,7.55
10.491,35.946,7.55
10.646,35.957,7.55
10.723,35.977,7.55
10.747,35.987,7.55
10.792,36.011,7.55
10.845,36.058,7.55
10.92,36.203,7.55
10.955,36.347,7.55
10.976,36.495,7.55
10.961,36.706,7.55
10.911,36.858,7.55
10.837,36.986,7.55
10.554,37.294,7.55
10.524,37.349,7.55
10.502,37.431,7.55
10.512,37.539,7.55
10.562,37.649,7.55
10.604,37.7,7.55
10.7,37.776,7.55
11.119,37.992,7.55
11.243,38.019,7.55
11.292,38.04,7.55
11.337,38.047,7.55
11.443,38.102,7.55
11.493,38.142,7.55
11.563,38.255,7.55
11.643,38.556,7.55
11.84,39.226,7.55
11.97,39.722,7.55
12.065,40.064,7.55
12.175,40.261,7.55
12.497,40.658,7.55
12.583,40.712,7.55
12.621,40.726,7.55
12.678,40.733,7.55
12.739,40.716,7.55
12.802,40.678,7.55
12.885,40.585,7.55
13.028,40.407,7.55
13.1,40.339,7.55
13.226,40.153,7.55
13.3,39.77,7.55
13.353,39.61,7.55
13.394,39.549,7.55
13.454,39.496,7.55
13.553,39.473,7.55
13.656,39.482,7.55
13.687,39.483,7.55
13.807,39.526,7.55
13.936,39.579,7.55
13.995,39.615,7.55
14.085,39.695,7.55
14.143,39.774,7.55
14.21,39.914,7.55
14.244,40.006,7.55
14.259,40.042,7.55
14.377,40.571,7.55
14.414,40.865,7.55
14.422,41.087,7.55
14.394,41.298,7.55
14.339,41.456,7.55
14.311,41.517,7.55
14.089,41.86,7.55
13.864,42.12,7.55
13.829,42.205,7.55
13.825,42.271,7.55
13.849,42.358,7.55
13.905,42.43,7.55
14.011,42.513,7.55
14.288,42.718,7.55
14.494,42.934,7.55
14.679,43.19,7.55
14.822,43.502,7.55
14.947,44.102,7.55
15.013,44.601,7.55
15.059,44.988,7.55
15.063,45.129,7.55
15.051,45.391,7.55
15.026,45.633,7.55
15.024,45.731,7.55
15.025,45.744,7.55
15.023,45.846,7.55
15.036,46.214,7.55
15.035,46.238,7.55
15.034,46.3,7.55
15.035,46.351,7.55
15.034,46.422,7.55
15.037,46.464,7.55
15.036,46.481,7.55
15.043,46.636,7.55
15.042,46.656,7.55
15.07,46.981,7.55
15.069,47.017,7.55
15.09,47.152,7.55
15.093,47.21,7.55
15.089,47.259,7.55
15.092,47.319,7.55
15.088,47.485,7.55
15.108,47.871,7.55
15.095,48.031,7.55
15.076,48.116,7.55
14.992,48.56,7.55
14.81,49.046,7.55
14.673,49.257,7.55
14.587,49.34,7.55
14.46,49.425,7.55
14.186,49.522,7.55
14.029,49.545,7.55
13.654,49.503,7.55
13.43,49.43,7.55
13.219,49.326,7.55
12.857,49.093,7.55
12.827,49.077,7.55
12.72,49.049,7.55
12.674,49.05,7.55
12.631,49.044,7.55
12.579,49.048,7.55
12.541,49.061,7.55
12.447,49.116,7.55
12.392,49.186,7.55
12.359,49.308,7.55
12.347,49.643,7.55
12.35,49.835,7.55
12.353,49.917,7.55
12.327,50.12,7.55
12.271,50.267,7.55
12.105,50.488,7.55
11.736,50.765,7.55
11.509,51.016,7.55
11.463,51.094,7.55
11.429,51.196,7.55
11.428,51.321,7.55
11.45,51.4,7.55
11.55,51.565,7.55
11.753,51.778,7.55
11.794,51.845,7.55
11.817,51.905,7.55
11.829,51.973,7.55
11.827,52.015,7.55
11.811,52.087,7.55
11.77,52.161,7.55
11.686,52.25,7.55
11.194,52.671,7.55
10.596,53.133,7.55
10.493,53.209,7.55
10.419,53.306,7.55
10.395,53.396,7.55
10.397,53.453,7.55
10.466,53.576,7.55
10.548,53.641,7.55
10.837,53.779,7.55
10.927,53.835,7.55
10.99,53.893,7.55
11.031,53.952,7.55
11.062,54.028,7.55
11.064,54.044,7.55
11.062,54.175,7.55
11.032,54.302,7.55
10.918,54.529,7.55
10.819,54.643,7.55
10.596,54.792,7.55
10.093,55.018,7.55
9.538,55.24,7.55
9.112,55.433,7.55
9.022,55.501,7.55
8.979,55.568,7.55
8.967,55.627,7.55
8.972,55.682,7.55
9.01,55.762,7.55
9.086,55.852,7.55
9.245,55.996,7.55
9.299,56.097,7.55
9.313,56.148,7.55
9.302,56.261,7.55
9.232,56.396,7.55
9.144,56.515,7.55
8.738,56.835,7.55
8.643,56.856,7.55
8.589,56.853,7.55
8.517,56.857,7.55
8.198,56.837,7.55
8.041,56.79,7.55
7.956,56.752,7.55
7.857,56.687,7.55
7.729,56.569,7.55
7.503,56.339,7.55
7.398,56.266,7.55
7.3,56.22,7.55
7.202,56.2,7.55
7.105,56.204,7.55
7.009,56.229,7.55
6.873,56.302,7.55
6.506,56.584,7.55
6.063,56.842,7.55
5.948,56.924,7.55
5.778,57.092,7.55
5.441,57.448,7.55
5.027,57.742,7.55
4.596,57.975,7.55
4.113,58.149,7.55
3.599,58.279,7.55
3.072,58.37,7.55
2.524,58.446,7.55
1.952,58.508,7.55
1.422,58.534,7.55
1.044,58.54,7.55
0.962,58.539,7.55
0.549,58.541,7.55
0.013,58.506,7.55
-0.712,58.434,7.55
-1.413,58.352,7.55
-2.181,58.247,7.55
-2.837,58.136,7.55
-3.391,58.031,7.55
-3.978,57.906,7.55
-4.563,57.749,7.55
-5.074,57.559,7.55
-5.28,57.463,7.55
-5.576,57.244,7.55
-6.019,56.778,7.55
-6.241,56.579,7.55
-6.699,56.265,7.55
-7.149,55.991,7.55
-7.296,55.876,7.55
-7.584,55.6,7.55
-8.034,55.31,7.55
-8.132,55.257,7.55
-8.222,55.24,7.55
-8.314,55.264,7.55
-8.356,55.268,7.55
-8.438,55.33,7.55
-8.558,55.484,7.55
-8.663,55.656,7.55
-8.779,55.802,7.55
-9.13,56.071,7.55
-9.308,56.161,7.55
-9.427,56.201,7.55
-9.599,56.216,7.55
-9.968,56.168,7.55
-10.073,56.108,7.55
-10.094,56.055,7.55
-10.116,56.02,7.55
-10.111,55.907,7.55
-10.024,55.733,7.55
-9.87,55.576,7.55
-9.798,55.421,7.55
-9.783,55.308,7.55
-9.813,55.21,7.55
-9.895,55.126,7.55
-10.021,55.071,7.55
-10.78,54.87,7.55
-11.277,54.736,7.55
-11.405,54.658,7.55
-11.46,54.607,7.55
-11.484,54.58,7.55
-11.582,54.405,7.55
-11.608,54.303,7.55
-11.614,54.192,7.55
-11.586,54.021,7.55
-11.518,53.866,7.55
-11.426,53.719,7.55
-11.374,53.574,7.55
-11.376,53.511,7.55
-11.372,53.453,7.55
-11.397,53.361,7.55
-11.446,53.278,7.55
-11.523,53.205,7.55
-12.058,52.886,7.55
-12.069,52.879,7.55
-12.529,52.657,7.55
-12.64,52.566,7.55
-12.699,52.484,7.55
-12.74,52.396,7.55
-12.765,52.302,7.55
-12.764,52.263,7.55
-12.772,52.196,7.55
-12.768,52.133,7.55
-12.722,51.877,7.55
-12.72,51.859,7.55
-12.66,51.646,7.55
-12.606,51.523,7.55
-12.526,51.411,7.55
-12.382,51.28,7.55
-12.13,51.105,7.55
-12.064,51.048,7.55
-11.92,50.877,7.55
-11.88,50.723,7.55
-11.903,50.676,7.55
-11.93,50.573,7.55
-11.932,50.563,7.55
-11.987,50.472,7.55
-12.013,50.439,7.55
-12.385,50.175,7.55
-12.501,50.057,7.55
-12.59,49.883,7.55
-12.618,49.786,7.55
-12.634,49.703,7.55
-12.641,49.573,7.55
-12.638,49.463,7.55
-12.61,49.223,7.55
-12.607,49.11,7.55
-12.636,48.898,7.55
-12.66,48.812,7.55
-12.798,48.56,7.55
-12.833,48.546,7.55
0,0,0
-12.023,40.044,8.05
-11.952,39.97,8.05
-11.941,39.953,8.05
-11.923,39.902,8.05
-11.767,39.263,8.05
-11.649,38.953,8.05
-11.393,38.419,8.05
-11.2,37.955,8.05
-11.084,37.797,8.05
-10.95,37.717,8.05
-10.938,37.712,8.05
-10.747,37.669,8.05
-10.112,37.539,8.05
-9.957,37.467,8.05
-9.878,37.402,8.05
-9.865,37.388,8.05
-9.826,37.31,8.05
-9.808,37.224,8.05
-9.823,37.077,8.05
-9.864,36.897,8.05
-9.859,36.815,8.05
-9.828,36.723,8.05
-9.761,36.64,8.05
-9.371,36.356,8.05
-9.271,36.258,8.05
-9.2,36.123,8.05
-9.188,36.065,8.05
-9.193,35.935,8.05
-9.234,35.694,8.05
-9.234,35.607,8.05
-9.21,35.479,8.05
-9.145,35.354,8.05
-8.903,35.009,8.05
-8.789,34.896,8.05
-8.722,34.86,8.05
-8.588,34.833,8.05
-8.291,34.864,8.05
-8.217,34.855,8.05
-8.155,34.828,8.05
-8.071,34.749,8.05
-7.818,34.315,8.05
-7.465,33.843,8.05
-7.212,33.561,8.05
-7.034,33.394,8.05
-6.934,33.319,8.05
-6.754,33.175,8.05
-6.538,33.033,8.05
-6.11,32.807,8.05
-5.576,32.538,8.05
-5.028,32.303,8.05
-4.837,32.225,8.05
-4.344,31.95,8.05
-3.745,31.658,8.05
-3.268,31.501,8.05
-2.711,31.38,8.05
-2.16,31.292,8.05
-1.601,31.247,8.05
-1.251,31.203,8.05
-0.838,31.188,8.05
-0.613,31.19,8.05
-0.504,31.189,8.05
-0.391,31.19,8.05
-0.34,31.189,8.05
0.289,31.214,8.05
0.83,31.247,8.05
1.209,31.282,8.05
1.75,31.349,8.05
2.239,31.401,8.05
2.76,31.499,8.05
3.217,31.625,8.05
3.716,31.771,8.05
4.354,31.919,8.05
4.854,32.057,8.05
5.482,32.3,8.05
5.498,32.308,8.05
6.022,32.529,8.05
6.084,32.562,8.05
6.564,32.797,8.05
7.007,33.071,8.05
7.17,33.21,8.05
7.199,33.239,8.05
7.648,33.631,8.05
7.797,33.763,8.05
8.053,34.005,8.05
8.183,34.04,8.05
8.246,34.026,8.05
8.298,33.999,8.05
8.397,33.897,8.05
8.44,33.82,8.05
8.505,33.775,8.05
8.554,33.756,8.05
8.656,33.763,8.05
8.746,33.795,8.05
8.811,33.836,8.05
8.879,33.908,8.05
8.888,33.92,8.05
8.933,34.02,8.05
8.983,34.324,8.05
9,34.388,8.05
9.083,34.505,8.05
9.15,34.539,8.05
9.272,34.565,8.05
9.413,34.568,8.05
9.648,34.56,8.05
9.998,34.604,8.05
10.243,34.635,8.05
10.436,34.725,8.05
10.493,34.783,8.05
10.543,34.882,8.05
10.567,34.985,8.05
10.55,35.122,8.05
10.493,35.273,8.05
10.454,35.325,8.05
10.423,35.368,8.05
10.287,35.531,8.05
10.253,35.609,8.05
10.261,35.672,8.05
10.291,35.699,8.05
10.329,35.755,8.05
10.635,35.901,8.05
11.07,36.018,8.05
11.161,36.061,8.05
11.219,36.113,8.05
11.282,36.236,8.05
11.316,36.388,8.05
11.328,36.563,8.05
11.29,36.761,8.05
11.225,36.914,8.05
11.133,37.074,8.05
11.128,37.098,8.05
11.082,37.152,8.05
11.082,37.166,8.05
11.017,37.202,8.05
10.974,37.244,8.05
10.953,37.331,8.05
10.932,37.284,8.05
10.922,37.296,8.05
10.946,37.36,8.05
10.944,37.414,8.05
10.954,37.419,8.05
10.975,37.42,8.05
10.977,37.375,8.05
11.138,37.505,8.05
11.174,37.586,8.05
11.181,37.635,8.05
11.223,37.73,8.05
11.246,37.762,8.05
11.252,37.778,8.05
11.448,38.047,8.05
11.53,38.195,8.05
11.706,38.719,8.05
11.893,39.274,8.05
12.072,39.89,8.05
12.158,40.095,8.05
12.34,40.338,8.05
12.424,40.393,8.05
12.479,40.409,8.05
12.54,40.41,8.05
12.657,40.377,8.05
12.852,40.242,8.05
12.977,40.109,8.05
13.076,39.913,8.05
13.104,39.825,8.05
13.238,39.185,8.05
13.262,39.154,8.05
13.324,39.006,8.05
13.348,38.98,8.05
13.42,38.941,8.05
13.464,38.931,8.05
13.615,38.961,8.05
13.886,39.078,8.05
13.986,39.146,8.05
14.087,39.248,8.05
14.169,39.376,8.05
14.276,39.621,8.05
14.4,40.042,8.05
14.471,40.568,8.05
14.487,40.755,8.05
14.486,40.813,8.05
14.487,40.877,8.05
14.473,41.001,8.05
14.4,41.215,8.05
14.241,41.486,8.05
14.099,41.67,8.05
14.02,41.759,8.05
13.946,41.892,8.05
13.936,42.005,8.05
13.955,42.076,8.05
14.059,42.199,8.05
14.262,42.343,8.05
14.63,42.734,8.05
14.824,43.018,8.05
14.913,43.213,8.05
15.051,43.768,8.05
15.077,44.004,8.05
15.076,44.014,8.05
15.077,44.074,8.05
15.032,44.44,8.05
15.016,44.497,8.05
14.995,44.561,8.05
14.897,44.746,8.05
14.785,44.87,8.05
14.763,44.901,8.05
14.658,45.013,8.05
14.587,45.14,8.05
14.581,45.157,8.05
14.534,45.285,8.05
14.533,45.316,8.05
14.522,45.349,8.05
14.506,45.471,8.05
14.496,45.592,8.05
14.497,45.603,8.05
14.493,45.653,8.05
14.495,45.771,8.05
14.499,45.831,8.05
14.497,45.843,8.05
14.508,45.897,8.05
14.506,45.939,8.05
14.535,46.226,8.05
14.534,46.264,8.05
14.551,46.398,8.05
14.636,46.915,8.05
14.764,47.403,8.05
14.845,47.601,8.05
14.873,47.657,8.05
14.966,47.807,8.05
15.167,48.084,8.05
15.229,48.276,8.05
15.228,48.32,8.05
15.229,48.411,8.05
15.148,48.809,8.05
14.948,49.328,8.05
14.741,49.62,8.05
14.566,49.763,8.05
14.316,49.872,8.05
14.213,49.897,8.05
14.06,49.908,8.05
13.896,49.887,8.05
13.643,49.82,8.05
13.392,49.733,8.05
12.936,49.475,8.05
12.869,49.454,8.05
12.624,49.436,8.05
12.552,49.465,8.05
12.502,49.518,8.05
12.439,49.643,8.05
12.391,49.895,8.05
12.406,50.203,8.05
12.366,50.506,8.05
12.318,50.63,8.05
12.25,50.732,8.05
11.985,50.989,8.05
11.732,51.214,8.05
11.671,51.294,8.05
11.629,51.368,8.05
11.603,51.434,8.05
11.589,51.529,8.05
11.605,51.643,8.05
11.709,51.837,8.05
11.776,51.914,8.05
11.885,52.049,8.05
11.936,52.162,8.05
11.945,52.222,8.05
11.935,52.314,8.05
11.866,52.432,8.05
11.785,52.513,8.05
11.164,53.006,8.05
10.752,53.319,8.05
10.644,53.426,8.05
10.605,53.498,8.05
10.593,53.566,8.05
10.592,53.589,8.05
10.605,53.658,8.05
10.653,53.733,8.05
10.732,53.801,8.05
10.837,53.862,8.05
10.997,53.936,8.05
11.052,53.97,8.05
11.112,54.044,8.05
11.16,54.179,8.05
11.163,54.284,8.05
11.098,54.539,8.05
11.075,54.596,8.05
11.062,54.615,8.05
11.034,54.667,8.05
10.935,54.785,8.05
10.847,54.856,8.05
10.223,55.165,8.05
9.77,55.379,8.05
9.48,55.549,8.05
9.311,55.657,8.05
9.26,55.702,8.05
9.218,55.769,8.05
9.2,55.851,8.05
9.231,55.963,8.05
9.296,56.054,8.05
9.405,56.193,8.05
9.454,56.316,8.05
9.451,56.334,8.05
9.458,56.415,8.05
9.391,56.66,8.05
9.321,56.754,8.05
9.227,56.834,8.05
9.023,56.93,8.05
8.879,56.989,8.05
8.836,56.999,8.05
8.785,57.02,8.05
8.668,57.04,8.05
8.192,56.987,8.05
8.111,56.958,8.05
8.002,56.908,8.05
7.82,56.769,8.05
7.538,56.488,8.05
7.449,56.436,8.05
7.349,56.403,8.05
7.249,56.398,8.05
7.152,56.412,8.05
6.972,56.496,8.05
6.49,56.867,8.05
6.314,56.989,8.05
5.926,57.334,8.05
5.681,57.576,8.05
5.147,57.921,8.05
4.715,58.104,8.05
4.189,58.274,8.05
4,58.322,8.05
3.449,58.426,8.05
2.812,58.528,8.05
2.24,58.604,8.05
2.113,58.622,8.05
2.088,58.621,8.05
1.536,58.662,8.05
1.045,58.681,8.05
